code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CFA MP 502,Large Instrumental Ensembles: Wind Ensemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 520,Complexity in Rhythm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 532,Vocal Coaching and Performance Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 534,Oratorio Literature and Repertoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 540,Graduate Diction 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 551,Building your Professional Presence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 553,Saxophone Ensemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 563,Trombone Choir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 581,Continuo 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 582,Continuo 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 583,BU Baroque Orchestra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 585,Baroque String Techniques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 599,Alexander Technique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 600,Boston University Symphony Orchestra and Chamber Orchestra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 602,Boston University Wind Ensembles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 603,Boston University Symphonic Chorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 604,Chamber Choir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 606,Opera Theatre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 607,New Music Ensemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 608,Chamber Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 609,Baroque Chamber Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CFA MP 610,Ensemble for Pianists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 611,Piano Literature 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 612,Piano Literature 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 613,Piano Literature 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 615,Piano Pedagogy 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 616,Piano Pedagogy 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CFA MP 621,Accompaniment Skills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 622,Duo Sonata Repertoire for Strings and Piano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 635,"Opera Performance Workshop, for Singers and Conductors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 636,Opera Performance Workshop for Singers and Conductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 640,Orchestral Techniques: Strings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 641,String Literature 1: Solo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 642,String Literature 2: Solo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 643,String Literature 3: Chamber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 644,String Literature 4: Chamber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 645,String Pedagogy and Practicum 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 646,String Pedagogy and Practicum 2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
CFA MP 649,"Harp Pedagogy, Literature, and Ensembles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 650,Orchestral Techniques: Woodwinds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 651,Symphonic Literature 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 652,Symphonic Literature 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 660,Orchestral Techniques: Brass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 663,Trombone Literature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 670,Orchestral Techniques: Percussion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 671,Percussion Ensemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 680,Score Reading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 681,Introduction to the Organ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 682,Harpsichord for Keyboard Majors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 685,Organ Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 705,Writing for the DMA Recital Track,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 720,Accompaniment Practicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 721,Vocal Coaching Techniques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 723,Opera Arias for Pianists 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 731,Selected Topics in Song Literature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 735,Vocal Pedagogy 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 781,Special Topics in Performance Practice 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 782,Special Topics in Performance Practice 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 891,Choral Repertoire of the Renaissance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 892,Choral Repertoire of the Baroque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 893,Choral Repertoire of the Late Classical and Romantic Periods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 894,Choral Repertoire of Twentieth Century and Contemporary Composers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 899,Independent Project/Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 929,"Research, Directed Study, and Performance in Conducting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 101,Music Theory 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 102,Music Theory 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 105,Elements of Music Theory,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CFA MT 106,Elements of Music Theory 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 111,Aural Skills 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 112,Aural Skills 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 121,Basic Composition 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 122,Basic Composition 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 201,Music Theory 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 202,Music Theory 4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CFA MT 211,Aural Skills 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 212,Aural Skills 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 221,Composition 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 222,Composition 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 301,Music Theory 5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 302,Music Theory 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 311,Aural Skills 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 321,Composition 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 322,Composition 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 341,Modal Counterpoint 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 342,Tonal Counterpoint 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 401,Graduate Theory Review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 411,Music Theories of the World,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CFA MT 421,Senior Composition 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 422,Senior Composition 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 431,Orchestration 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 432,Orchestration 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 435,Composing with Electronic Sounds and Computers 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CFA MT 436,Composing with Electronic Sounds and Computers 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 441,Acoustical and Psychoacoustical Basis of Music,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CFA MT 472,Music Perception and Cognition,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CFA MT 499,Independent Study: Undergraduates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 520,Composers' Forum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 601,Analytical Techniques 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 602,Analytical Techniques 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 621,Graduate Composition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 631,Orchestration 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 632,Orchestration 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 635,Composing with Electronic Sounds and Computers 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CFA MT 636,Composing with Electronic Sounds and Computers 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 641,Modal Counterpoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 642,Tonal Counterpoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 645,Contemporary Techniques 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 665,Schenkerian Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 681,Music of Our Time: Composers and Repertoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 701,Doctoral Proseminar-Skills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 702,Doctoral Proseminar-Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 711,Music Theories of the World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 751,Special Topics in Theory and Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 761,Advanced Tonal Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 762,Advanced Contemporary Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MT 772,Music Perception and Cognition,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CFA MT 899,Independent Project/Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 090,CHAMBER MUSIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 091,Marching Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 092,Concert Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 093,Pep Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 094,Jazz Ensemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 095,Jazz Combo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 096,Jazz Workshop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 097,All Campus Orchestra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 098,University Choruses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 099,Symphonic Chorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 185,Marching Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 186,Pep Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 190,All-Campus Chamber Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 191,Marching Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 192,Concert Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 193,Pep Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 194,Jazz Ensemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 195,Jazz Combo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 196,Jazz Workshop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 197,All-Campus Orchestra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 198,University Choruses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 199,Symphonic Chorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 535,Special Topics: Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 795,Master's Thesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 855,Special Topics in Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 888,Continuing Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 995,DMA Dissertation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 996,DMA Dissertation Continuation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MU 999,RT Continuing Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 099,Matinee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 101,Introduction to the Study of Theatre and Performance,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CFA TH 104,Dramatic Literature 1: Beginnings of Theatre to the Early 19th Century,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CFA TH 111,Voice and Speech 1: Experiencing Voice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CFA TH 114,Voice & Speech 2: Exploring Voice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 120,Acting & Performance 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 121,Acting 1: Personal Approach to Acting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CFA TH 124,Acting 2: Intro to Scene Study,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 131,Movement 1: Expressive Human Instrument,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 134,Movement 2: The Expressive Human Instrumentalist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CFA TH 136,Theatre Collaboration 1: Equitable and Inclusive Theatre Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CFA TH 139,20th Century Dance History,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 142,Somatic Practice 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 146,Artists in Community 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 157,Introduction to Design 1: Storytelling and Collaboration for Live Performance,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CFA TH 158,Introduction to Design 2: 2D & 3D Design Fundamentals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CFA TH 165,DP&M Community Forum 1: Discovering Theatre through History,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CFA TH 166,DP&M Community Forum 2: Contemporary Theatre Makers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CFA TH 171,Language & Craft of Theatre 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CFA TH 172,Language & Craft of Theatre 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CFA TH 173,2D Drafting and Visual Communication 1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 174,2D Drafting & Visual Communication 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 205,Dramatic Literature 2: 1850 to 1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CFA TH 206,Dramatic Literature 3: 1950 to the Millennium,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CFA TH 210,Musical Theatre Performance Skills 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 211,Voice and Speech 3: Introduction to IPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 213,"Voice and Speech 4: Accents, Dialects, and Sociolects",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 220,Acting and Performance 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 221,Acting 3: Advanced Scene Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 225,Acting 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 227,Dramatic Writing 1: Autobiography,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 228,Dramatic Writing 2: Adaptation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CFA TH 231,Movement 3: Awareness of Self into Physical Transformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 234,Movement 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 235,Theater Collaboration 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 237,Somatic Practice 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 239,Aesthetic and Philosophy of Dance,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 240,Beginning Directing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CFA TH 242,Somatic Practice 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 245,Artist Community 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 246,Artist Community 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 249,Introduction to Theater Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 257,Scenography 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CFA TH 258,Scenography 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 273,Graphic Rendering 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 274,Graphic Rendering 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 279,Costume Production 1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 285,Lighting Crafts 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 286,Lighting Craft 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 291,Audio Fundamentals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 292,Costume Production 2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 294,Stage Management 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 299,Stage Management 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CFA TH 303,Playwriting 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CFA TH 305,Theatrical Welding 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 306,Theatrical Welding 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 307,History of Period Styles 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 308,History of Period Style 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 310,Music Theatre Skills 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 311,Voice & Speech 5: Heightened Text,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 318,Automated Lighting Technology,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 319,Automated Lighting Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 325,Acting 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 327,Theatre Ensemble 3: Acting/Directing Lab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 331,Movement 5: 360 Physical Storytelling,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CFA TH 333,Figure Drawing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 335,Production Audio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 336,Production Audio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 337,Somatic Practice 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 339,Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 341,Directing Colloquium: The Director's Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 348,Scene Painting 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 349,Theatre in Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 350,Scene Painting 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 351,Technical Production 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
