code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
QST LA 360,Real Estate Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST LA 365,Securities Regulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST LA 450,Law and Risk Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST LA 498,Law Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 600,Mathematics and Statistics Review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 601,Mathematical Finance Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 602,Program Refresher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 610,Mathematical Finance Career Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 650,Industry Internship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 702,Fundamentals of Finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 703,Programming for Mathematical Finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 728,Fixed Income Securities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 730,Dynamic Portfolio Theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 731,Corporate Risk Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 740,Economics of FinTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 770,Advanced Derivatives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 772,Credit Risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 790,STOCH CALCULUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 793,Statistics for Mathematical Finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 796,Computational Methods of Mathematical Finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 810,Financial Tech Programming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 815,Advanced Machine Learning Applications for Finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 821,Algorithmic and High-Frequency Trading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 825,Portfolio Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 840,Data Analysis and Financial Econometrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 850,"Deep Learning, Statistical Learning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 921,Topics in Dynamic Asset Pricing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 998,Directed Study: Mathematical Finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MF 999,Directed Study: Mathematical Finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MG 730,Ethical Leadership in the Global Economy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MG 735,Crisis Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 223,Marketing: Concepts to Consumers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 323,Marketing Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 345,Consumer Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 435,Introduction to the Music Business and Music Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 447,Marketing Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 465,Omni-channel Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 467,Global Marketing Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 469,Advertising in the Digital Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 470,Pricing Strategy and Tactics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 475,Luxury Brands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 478,Customer Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 486,Digital Marketing Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 487,Branding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 498,Directed Study: Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 542,Digital Marketing Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 723,Marketing Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 724,Marketing Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 820,Consultative Selling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 835,ECommerce Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 842,Machine Learning for Business Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 845,Social Media Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 852,Data Driven Marketing Decisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 854,Brand Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 856,Consumer Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 864,Pricing Strategy and Tactics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 867,Purpose-Led Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 870,Luxury Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 876,Digital Marketing Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 878,Customer Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 895,Action Learning Directed Study in Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 898,Directed Study: Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 899,Directed Study: Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 914,Seminar in Consumer Behavior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 915,Consumer Behavior 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 927,Marketing Management and the Customer-Focused Firm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 929,Marketing Management and the Customer-Focused Firm 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 990,Current Topics Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 998,Directed Study: Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MK 999,Directed Study: Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 221,The Dynamics of Leading Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
QST MO 356,Leadership and Management of Social Enterprises,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QST MO 441,Human Resources: People Strategies to Drive Career Performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 448,Negotiations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 460,The Leadership Challenge,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
QST MO 498,Directed Study: Management & Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 520,People Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 712,Leading Organizations and People,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 713,Leading Organizations and People,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 825,Future of Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 830,Leading Mission Driven Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 838,People Strategies to Drive Performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 842,Power and Politics in Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 844,Managing Organizational Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 847,Managing High Performance Teams and Project Groups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 848,Leadership Challenge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 853,Negotiations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 856,Mediation and Conflict Resolution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 858,Necessary Conversations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 860,People Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 895,Action Learning Directed Study in Management and Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 898,Directed Study: Management & Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 899,Directed Study: Management & Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 917,The Craft of Theorizing Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 919,Seminar in Macro-Organizational Behavior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 923,Field Studies Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 990,Current Topics Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 998,Directed Study: Management & Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MO 999,Directed Study: Management & Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 650,Career Foundations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 660,Career Skill Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 715,Customers and Markets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 716,Financial Decision Making,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 717,Business Context and Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 718,Competitive Business Simulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 742,Financial Reporting and Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 743,Quantitative Methods for Management Decisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 744,"People, Teams, and Organizations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 747,Agile Project Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 749,Making a Business Case,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 751,Digital Transformation and Growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 753,Negotiation and Conflict Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 754,Corporate Financial Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 756,Leadership and Change Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 757,Innovation and Entrepreneurship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 759,Consultative Selling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 770,Data Visualization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 771,Product Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 772,Product Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 773,Customer Data Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 774,Digital Marketing Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 775,Business Impact Modeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 776,Data Management for Managers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 777,AI for Business Challenges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 779,Business Experimentation with AI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 784,Insights and Analytics Client Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 785,Innovation Tournament Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MS 786,Customer Experience Client Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MX 700,Online MBA Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MX 710,Creating Value for Business and Society,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MX 720,Managing Performance with Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MX 730,Leading with Integrity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MX 740,Managing Risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MX 750,Leveraging Global Opportunities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST MX 760,Fostering an Innovative Mindset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 223,Creating Value with Operations & Supply Chain Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 323,Operations and Supply Chain Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 351,Supply Chain Risk and Sustainability,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
QST OM 353,Project Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 365,Improving Quality: Six Sigma Certification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 440,Supply Chain Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 441,Supply Chain Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 467,Global Sourcing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 498,Directed Study in Operations and Technology Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 725,Creating Value Through Operations and Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 726,Creating Value Through Operations and Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 839,Strategic Lean for Business Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 840,Improving Organizational Performance with Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 851,Environmentally Sustainable Supply Chains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 855,Project Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 880,Product Design and Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 895,Action Learning Directed Study in Operations and Technology Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 898,Directed Study: Operations and Technology Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 899,Directed Study: Operations and Technology Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 921,App Probability Models,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 922,Theory of Technology and Operations Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 926,Supply Chain Modeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 928,Research Seminar: Economics and Operations Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 990,Current Topics Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 998,Directed Study: Operations and Technology Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST OM 999,Directed Study: Operations and Technology Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 498,"Directed Study in Markets, Public Policy, and Law",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 710,Introduction to Business Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 833,Business Law and Discrimination,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 835,Managing Your Workforce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 855,Energy Sector Market Dynamics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 861,Emerging Issues in Business and Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 895,Action Learning Directed Study in Public Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 898,"Directed Study: Markets, Public Policy, and Law",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 899,"Directed Study: Markets, Public Policy, and Law",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 998,"Directed Study: Markets, Public Policy, and Law",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST PL 999,"Directed Study: Markets, Public Policy, and Law",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 323,Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 498,Directed Study: Quantitative Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 716,Business Analytics: Data Analysis and Risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 717,Data Analysis for Managerial Decision-Making,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 877,Intro to Python Bootcamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 878,Deep Learning with Python Bootcamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 895,Action Learning Directed Study in Quantitative Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 898,Directed Study: Quantitative Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 899,Directed Study: Quantitative Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 998,Directed Study: Quantitative Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST QM 999,Directed Study: Quantitative Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 250,Ideas to Impact,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
QST SI 340,Family Business Management,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
QST SI 344,Entrepreneurship: Solving Problems in a Dynamic World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 348,The Fundamentals of Selling: The Tactics and Strategies for a Career in Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 360,Strategy Lab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 422,"Strategy, Innovation, and Global Competition",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
QST SI 430,Cleantech Venture Consulting Practicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 432,Corporate Strategy: Formulation and Implementation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 435,Entertainment Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 438,Talent Representation and Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 445,Managing a Growing Enterprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 451,Organizing for Design and Innovation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 453,Strategies in Environmental Sustainability,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
QST SI 464,Intellectual Property Strategies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 469,Real Estate Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 471,International Entrepreneurship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 480,The Business of Technology Innovation,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 482,Strategy for Technology-Based Firms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 498,Directed Study in Strategy and Innovation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 630,Cleantech Venture Consulting Practicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 750,"Competition, Innovation, and Strategy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 751,"Competition, Innovation, and Strategy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 814,Intellectual Property Strategies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 828,Managing the Global Enterprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 830,Corporate Strategies for Growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 835,"Real Estate Development, Finance, and Management",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 836,Decarbonization of the Global Economy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 839,Design Thinking and Innovation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 845,Technology Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 849,Corporate Sustainability Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 852,Starting New Ventures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 855,Entrepreneurship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 858,Innovation Eco-Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 859,Strategy Implementation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 860,Managing Corporate Innovation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 868,International Consulting Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 871,Strategies for Bringing Technology to Market,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 895,Action Learning Directed Study in Strategy and Innovation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 898,Directed Study: Strategy and Innovation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 899,Directed Study: Strategy and Innovation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QST SI 917,Research Seminar in Technology Strategy and Innovation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
